playerid,total_spent_usd
536548,349.74
536636,1087.62
536673,379.84
536690,129.94
536704,1049.66
536724,529.48
536730,397.84
536745,451.82
536767,1307.4
536770,457.59999999999997
536816,459.79999999999995
536817,10211.96
536832,63.959999999999994
536889,2267.08
536890,3270.7599999999998
536943,43.96
536957,99.94
537004,1797.4
537017,209.88
537105,119.96000000000001
537115,173.92000000000002
537130,59.959999999999994
537134,409.82
537135,259.88
537164,1377.3999999999999
537231,943.3
537245,363.84
537256,379.84000000000003
537332,139.9
537352,207.92000000000002
537415,669.74
537461,499.84000000000003
537477,149.94
537518,2157.16
537523,303.84
537527,279.86
537588,466.58
537645,349.88
537661,185.84
537705,237.9
537759,743.72
537767,389.84
537770,154.89999999999998
537772,279.92
537779,437.78
537813,149.92
537871,511.76
537895,83.94
537929,1649.52
537976,179.92
537978,239.89999999999998
537995,127.9
538005,649.82
538015,169.88
538062,683.66
538081,2802.02
538082,331.8
538083,1001.28
538093,319.9
538150,9624.82
538247,153.9
538262,543.84
538296,3376.36
538316,481.8
538317,259.84000000000003
538380,279.88
538385,159.86
538407,443.76
538434,379.84
538449,1131.8
538508,676.66
538541,789.78
538558,557.66
538575,621.68
538581,203.9
538671,1195.62
538676,443.71999999999997
538709,289.85999999999996
538721,379.88
538730,689.8
538762,219.94
538766,159.9
538832,89.92
538871,39.98
538889,1059.58
539000,1505.32
539018,143.92
539045,619.84
539079,410.54
539087,723.7
539112,2179.48
539121,269.92
539139,379.84
539142,227.88
539155,361.82
539181,2079.2799999999997
539192,149.94
539289,487.82
539331,439.88
539336,2629.24
539345,909.64
539358,691.5
539508,889.78
539543,157.9
539601,563.8
539613,359.82
539630,239.86
539635,311.82
539658,823.62
539720,1923.24
539763,329.86
539776,703.72
539900,549.74
539918,727.62
539926,579.86
539929,891.64
539939,251.9
539967,367.76
540013,4116.78
540041,1093.48
540050,459.78000000000003
540068,39.98
540082,541.72
540223,578.6800000000001
540231,194.89999999999998
540280,263.84
540290,349.86
540413,441.7
540468,699.78
540479,233.92
540527,193.9
540576,419.85999999999996
540580,199.94
540622,2419.3
540623,1251.52
540628,709.62
540686,854.3199999999999
540697,173.88
540714,333.86
540726,1915.76
540743,877.5799999999999
540852,579.42
540919,429.8
540948,839.32
540954,999.66
540973,1027.54
540990,431.74
541075,1201.8
541091,39.98
541096,853.66
541115,549.88
541140,399.8
541171,128.94
541200,505.84000000000003
541206,5965.22
541214,443.73999999999995
541247,493.8
541277,439.82
541398,1159.58
541411,499.78
541423,683.64
541431,949.72
541498,309.88
541578,293.86
541647,701.66
541662,39.98
541667,459.67999999999995
541688,573.78
541692,4403.04
541701,569.8
541759,527.78
541787,1797.2
541825,4994.96
541879,939.7
541881,12501.02
541891,679.62
541961,263.88
541971,379.82
541983,3068.66
542017,4020.68
542034,317.82
542046,247.85999999999999
542049,463.82
542050,203.88
542099,159.96
542106,4330.48
542121,369.8
542123,213.9
542128,127.92
542139,1005.5
542168,391.8
542252,717.72
542257,459.76
542284,642.68
542302,527.6999999999999
542322,4692.54
542367,299.86
542374,147.9
542380,173.89999999999998
542401,239.82
542469,443.82
542506,12772.48
542516,2573.72
542523,469.82
542612,1285.28
542643,4100.26
542657,379.84000000000003
542672,999.74
542675,1597.42
542782,1095.64
542825,423.8
542859,2011.04
542898,533.82
542910,503.73999999999995
542957,417.79999999999995
543010,479.71999999999997
543061,540.48
543064,159.96
543080,353.88
543158,529.86
543160,113.91999999999999
543175,689.62
543200,369.86
543221,859.62
543267,844.18
543307,233.79999999999998
543343,855.72
543352,6999.0
543385,1269.58
543401,399.79999999999995
543413,377.82
543485,1055.66
543504,333.82
543508,833.74
543515,389.78
543577,333.88
543602,109.96000000000001
543618,3404.7999999999997
543643,803.66
543647,547.74
543758,139.96
543765,199.92000000000002
543766,653.8
543791,16637.49
543793,455.78
543814,393.65999999999997
543841,183.89999999999998
543898,1020.8
543948,123.94
544022,793.72
544054,2600.88
544075,288.84
544076,373.84
544109,299.88
544120,4358.94
544158,1478.65
544214,279.84000000000003
544216,963.58
544335,243.9
544342,485.64
544351,209.88
544439,203.88
544444,167.88
544472,489.82
544499,167.88
544531,543.8199999999999
544539,1083.48
544550,765.66
544552,2789.5
544646,7261.0
544665,607.58
544666,473.76
544705,39.98
544719,1785.48
544729,119.96000000000001
544739,16016.779999999999
544763,349.79999999999995
544779,853.68
544830,437.78
544846,289.88
544868,263.88
544884,259.92
544892,3309.6
544963,579.82
545072,859.28
545092,143.9
545151,216.92
545189,209.92000000000002
545190,4551.04
545247,159.89999999999998
545249,269.88
545250,307.82
545304,359.78
545330,39.98
545350,229.84
545386,633.72
545403,259.85999999999996
545436,513.76
545535,839.72
545568,207.9
545668,645.76
545675,1511.32
545767,1401.56
545774,139.92
545791,354.82
545819,39.98
545848,189.92
545865,370.29999999999995
545866,582.74
545881,273.78
545934,313.82
545941,2461.04
545949,5509.8
546024,499.88
546074,139.92
546076,499.84
546110,963.4599999999999
546141,273.84
546201,1593.18
546244,1103.54
546255,671.76
546262,507.71999999999997
546336,235.88
546342,219.9
546344,333.79999999999995
546351,311.86
546436,319.86
546438,2746.04
546442,1369.46
546498,369.8
546506,517.74
546513,887.6
546558,3506.98
546560,453.78
546563,299.88
546606,639.66
546617,3103.08
546633,327.78
546648,573.7
546743,379.84
546745,509.82
546757,235.8
546788,2810.66
546795,1920.3799999999999
546831,383.82
546832,332.76
546876,443.84000000000003
546886,125.94000000000001
546904,323.88
546966,329.86
546979,1131.4199999999998
547040,929.28
547057,2553.2
547112,149.9
547123,0.0
547146,15000.199999999999
547163,369.84
547270,329.84
547342,457.76
547369,489.44
547382,289.86
547427,3514.34
547428,487.64
547446,1443.56
547466,711.68
547469,1460.24
547537,609.84
547555,981.7
547621,999.52
547645,39.98
547649,119.96000000000001
547652,119.94
547713,975.66
547719,129.94
547735,355.86
547737,403.76
547759,655.68
547761,1423.3
547819,347.78
547859,979.62
547864,2665.42
547869,339.92
547923,8475.61
547971,1689.44
547989,929.7
547997,849.78
548021,419.79999999999995
548047,233.85999999999999
548049,527.8
548053,473.8
548063,643.76
548116,347.78
548155,213.88
548201,965.5799999999999
548215,359.88
548218,325.78
548273,415.82
548307,2023.24
548314,167.92000000000002
548348,612.3
548356,883.64
548400,1183.46
548436,969.66
548457,279.9
548542,207.9
548603,1195.54
548638,69.94
548686,1799.12
548689,6781.24
548694,735.78
548705,1764.8999999999999
548725,431.84
548746,11202.4
548750,239.9
548775,3166.94
548795,453.73999999999995
548876,467.78
548887,1635.94
548942,1713.3999999999999
548958,649.76
548960,823.5799999999999
548961,783.66
549078,547.7
549184,219.85999999999999
549234,259.92
549253,2236.96
549262,9104.42
549281,233.88
549282,1327.58
549332,423.82
549339,493.71999999999997
549356,789.68
549376,257.84
549394,663.68
549403,505.58
549452,829.7
549457,7503.18
549504,727.72
549540,479.78
549582,253.83999999999997
549612,3036.1
549664,237.85999999999999
549665,293.86
549696,4572.88
549718,8312.5
549740,319.82
549756,427.76
549765,585.76
549784,99.96000000000001
549791,493.71999999999997
549813,179.86
549836,2311.84
549842,4471.44
549880,301.82
549908,413.86
549914,845.7
549917,429.84
549918,5296.96
549926,7847.7699999999995
549930,863.68
549961,733.72
549983,5411.76
549989,831.54
550077,3184.48
550094,5987.52
550101,429.84
550140,489.82
550146,389.84
550205,443.78
550219,659.76
550244,2049.36
550253,1019.82
550323,899.6999999999999
550333,279.86
550343,177.88
550361,103.94
550384,6035.7699999999995
550427,303.9
550430,361.78
550471,4646.56
550482,6983.56
550484,253.86
550561,322.76
550585,473.76
550592,79.96
550611,283.88
550658,283.82
550815,393.78
550837,2695.7599999999998
550855,2207.24
550882,3970.52
550886,253.86
550887,163.89999999999998
550928,1032.44
550931,59.959999999999994
550937,269.84
550954,825.6
551011,1880.18
551014,575.74
551041,459.82
551048,227.85999999999999
551055,327.88
551068,5356.78
551088,954.06
551098,1915.0
551120,199.92
551139,607.68
551156,459.84
551161,679.74
551163,755.7
551165,298.74
551231,455.82
551235,779.68
551243,2831.5
551295,357.78
551305,789.76
551324,2043.26
551332,5871.78
551363,329.84
551413,769.68
551449,4521.96
551593,79.96
551630,689.76
551632,2553.08
551652,773.54
551659,2027.1399999999999
551672,891.5799999999999
551685,179.89999999999998
551719,1615.52
551733,719.7
551747,159.94
551765,9696.76
551811,2638.68
551884,229.88
551929,879.7
551944,439.84
552001,179.89999999999998
552039,1005.56
552042,897.68
552047,379.86
552099,821.66
552114,1723.42
552122,1009.7
552135,189.92
552213,199.94
552217,6356.9
552220,837.72
552278,339.86
552310,167.89999999999998
552345,179.89999999999998
552356,179.94
552407,455.76
552416,613.6999999999999
552447,319.88
552454,17696.2
552473,123.91999999999999
552518,699.66
552520,1127.48
552524,5331.36
552552,411.86
552582,449.82
552619,3078.52
552631,153.9
552644,733.62
552655,547.72
552662,429.8
552686,523.8
552705,1270.52
552711,969.52
552808,925.56
552820,5579.58
552866,517.8
552907,637.64
552910,1265.52
552990,947.52
553012,1177.54
553036,1989.28
553068,793.5799999999999
553116,1083.06
553117,477.82
553144,79.96
553145,459.86
553166,747.66
553172,1147.68
553297,687.66
553308,519.78
553368,757.62
553377,79.96
553397,503.8
553412,557.7
553440,641.74
553469,363.86
553524,2741.06
553562,7743.5199999999995
553666,1335.54
553672,1279.48
553693,1009.54
553705,1741.08
553712,679.72
553723,173.88
553739,143.92
553764,1139.66
553821,1305.54
553823,4384.22
553845,553.8
553852,567.76
553886,499.76
553889,119.94
553901,23.98
553904,547.76
553907,3060.32
553916,555.76
553929,139.92
553932,651.5799999999999
553933,735.66
553951,909.5999999999999
554020,1129.22
554101,569.64
554106,397.7
554117,229.85999999999999
554120,359.82
554179,239.88
554180,223.89999999999998
554190,939.3
554227,463.8
554230,69.96
554252,13182.02
554253,1693.28
554276,109.94
554297,6865.7
554299,1009.5
554313,99.94
554316,39.98
554379,103.94
554398,4640.16
554463,289.86
554493,3094.3
554499,2145.3
554586,429.82
554619,579.78
554668,965.62
554691,1117.5
554692,183.89999999999998
554696,459.64
554708,739.76
554717,1864.78
554746,689.82
554748,1211.6
554752,2970.82
554776,283.86
554857,819.74
554862,389.84
555120,509.76
555128,219.85999999999999
555139,1661.24
555150,2408.96
555153,1469.08
555170,1859.12
555172,463.71999999999997
555202,1825.4
555225,193.88
555234,1855.32
555247,580.66
555280,23.98
555296,1057.5
555402,413.76
555446,10452.3
555460,5010.5
555462,929.62
555468,839.6800000000001
555475,5503.92
555480,139.96
555505,609.74
555559,3244.96
555568,243.85999999999999
555579,999.6
555587,519.8
555597,273.84
555615,389.9
555672,459.76
555673,619.66
555715,419.46
555762,259.84
555827,905.64
555900,4068.52
555935,6808.8
555956,569.74
555959,431.84
555961,259.86
555979,133.9
556022,1187.6
556038,916.32
556099,1251.32
556137,89.92
556157,939.64
556170,191.88
556182,443.82
556208,59.959999999999994
556237,599.8
556243,893.5
556263,489.82
556278,438.71999999999997
556284,1445.04
556292,624.7
556309,5146.24
556316,977.46
556329,99.94
556330,537.7
556352,6941.24
556408,525.66
556424,717.72
556468,323.86
556533,733.72
556537,603.72
556545,1219.52
556553,439.82
556576,39.98
556606,1025.64
556626,961.52
556630,415.62
556674,11381.86
556678,57006.2
556680,9904.88
556699,1664.84
556718,539.8
556746,1355.54
556747,439.86
556754,2706.88
556761,8057.74
556805,119.96000000000001
556830,0.0
556840,2283.16
556844,14101.96
556888,473.76
556891,430.68
556943,419.65999999999997
556976,337.78
556979,995.72
557002,1099.64
557034,483.78
557051,549.78
557059,407.78
557072,859.76
557137,773.64
557159,645.68
557173,1139.48
557177,223.88
557185,393.76
557216,857.62
557261,2685.94
557291,2695.7999999999997
557303,167.88
557313,749.68
557355,253.84
557381,815.78
557474,10273.76
557490,719.68
557497,729.7
557503,377.82
557507,1103.56
557522,319.9
557543,615.66
557559,6751.88
557583,189.9
557595,455.8
557638,19293.02
557662,959.62
557696,303.88
557698,823.68
557816,16590.079999999998
557820,1149.52
557853,3262.7999999999997
557865,773.68
557869,1471.44
557877,279.85999999999996
557880,1757.38
557892,1353.26
557902,343.82
557946,1343.16
557961,363.76
557975,323.79999999999995
557990,509.78
558001,569.82
558011,619.8
558016,4028.2599999999998
558024,259.9
558043,243.88
558102,399.88
558116,4246.24
558181,1071.6
558194,285.88
558201,659.72
558203,2547.44
558205,99.96000000000001
558227,319.84
558240,833.64
558245,891.5799999999999
558252,339.88
558352,219.92
558356,423.64
558368,922.2
558428,2821.68
558436,259.86
558471,21886.12
558505,523.84
558506,989.5799999999999
558509,1189.52
558516,549.72
558523,549.74
558561,15369.88
558563,383.78
558607,2274.98
558617,429.79999999999995
558620,453.79999999999995
558624,8855.64
558655,623.66
558688,5385.7
558698,727.6
558762,179.94
558788,423.78
558813,553.74
558819,24620.56
558824,1589.06
558845,8743.84
558952,767.66
558976,319.84
558999,809.72
559027,249.89999999999998
559044,519.8
559078,2424.66
559083,1289.54
559087,1003.66
559088,1053.6
559094,746.7
559177,39.98
559202,4076.64
559248,239.88
559257,323.88
559288,684.68
559361,349.84
559379,441.78
559408,3818.7
559416,6133.74
559418,327.84
559419,623.74
559429,9963.48
559459,203.85999999999999
559476,7826.38
559485,2133.86
559511,978.26
559518,319.86
559520,241.84
559535,773.6999999999999
559543,279.9
559544,4932.66
559554,249.88
559566,4173.74
559579,443.78
559596,873.64
559619,279.88
559622,285.8
559630,4046.66
559644,129.92
559647,885.36
559668,179.96
559690,2324.96
559701,353.84000000000003
559706,189.92000000000002
559732,209.88
559771,839.7
559796,673.6999999999999
559816,2465.08
559833,79.96
559854,1249.54
559864,309.88
559877,16457.1
559893,1059.68
559985,427.78
560010,614.54
560026,643.72
560028,1101.36
560034,519.8199999999999
560058,759.78
560110,389.71999999999997
560147,313.76
560167,131.9
560169,411.68
560208,591.76
560235,639.66
560324,229.88
560331,692.72
560373,2302.88
560430,279.86
560441,1871.04
560445,9352.52
560538,383.82
560548,323.84
560549,398.68
560578,479.78
560608,1739.34
560664,2471.14
560666,8052.04
560669,423.79999999999995
560682,1123.48
560703,1415.24
560719,179.94
560741,602.76
560753,47.96
560764,153.86
560862,1179.72
560864,2041.3799999999999
560909,483.82
560959,603.78
561028,1079.6
561054,759.8
561062,353.84000000000003
561076,457.76
561093,565.72
561122,329.86
561129,289.88
561177,5570.32
561267,631.62
561275,566.26
561279,447.82
561285,39.98
561299,909.5
561326,139.92
561344,311.78
561349,87.94
561353,273.84
561420,1213.48
561436,428.8
561439,192.85999999999999
561447,839.7
561450,599.7
561454,769.54
561490,3935.9
561500,3436.72
561503,616.6800000000001
